Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Boeters, S.","6507000828","Optimally differentiated carbon prices for unilateral climate policy",2014,"Energy Economics",45,"",,304,312,,14,10.1016/j.eneco.2014.07.015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84907367556&partnerID=40&md5=a1a07014b7209a8ccd35272473c0443a",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84907367556
"Bertrand, V.","55595832000","Carbon and energy prices under uncertainty: A theoretical analysis of fuel switching with heterogenous power plants",2014,"Resource and Energy Economics",38,"",,198,220,,14,10.1016/j.reseneeco.2014.08.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84907344702&partnerID=40&md5=d57c9b9337e45c4ed0db9cf60216cbf3",Article,Final,"",Scopus,2-s2.0-84907344702
"Zhang, M., Zhou, D., Zhou, P.","56346993600; 16044080000; 37006075700","A real option model for renewable energy policy evaluation with application to solar PV power generation in China",2014,"Renewable and Sustainable Energy Reviews",40,"",,944,955,,70,10.1016/j.rser.2014.08.021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906854115&partnerID=40&md5=628dee3d634a1f8a10604146750f7897",Review,Final,"",Scopus,2-s2.0-84906854115
"Jaccard, M., Goldberg, S.","6701566896; 56344511500","Technology assumptions and climate policy: The interrelated effects of U.S. Electricity and transport policy",2014,"Energy Journal",35,"SPEC. ISSUE 1",,89,99,,2,10.5547/01956574.35.SI1.5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906820174&partnerID=40&md5=0d6ac8fd34365431b507f5cf24302fa5",Article,Final,"",Scopus,2-s2.0-84906820174
"Tuladhar, S.D., Mankowski, S., Bernstein, P.","14626910600; 56344746800; 7102505197","Interaction effects of market-Based and command-And-Control policies",2014,"Energy Journal",35,"SPEC. ISSUE 1",,61,88,,12,10.5547/01956574.35.SI1.4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906807393&partnerID=40&md5=83e67d2efee3a2c7118e9c09e17e8ae2",Article,Final,"",Scopus,2-s2.0-84906807393
"Pihlainen, S., Tahvonen, O., Niinimäki, S.","55808700400; 7004912181; 35849083700","The economics of timber and bioenergy production and carbon storage in Scots pine stands",2014,"Canadian Journal of Forest Research",44,"9",,1091,1102,,32,10.1139/cjfr-2013-0475,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906691198&partnerID=40&md5=c2feedbbde9d151f0113ff3ff1e42863",Article,Final,"",Scopus,2-s2.0-84906691198
[No author name available],[No author name available],"TCE: Australasia: Aussie carbon price drives falling emissions",2014,"TCE The Chemical Engineer",,"874",,14,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906517254&partnerID=40&md5=8bb2eeda667c2cf466203c26ba52235e",Note,Final,"",Scopus,2-s2.0-84906517254
"Davies, J.B., Shi, X., Whalley, J.","7404982528; 55809726500; 7005494815","The possibilities for global inequality and poverty reduction using revenues from global carbon pricing",2014,"Journal of Economic Inequality",12,"3",,363,391,,9,10.1007/s10888-013-9259-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906508895&partnerID=40&md5=03256eaaea12908e2fb64fd603353acd",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84906508895
"Meckling, J.","35280029000","The future of emissions trading",2014,"Wiley Interdisciplinary Reviews: Climate Change",5,"5",,569,576,,8,10.1002/wcc.293,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906257575&partnerID=40&md5=4cf29f1e1142583066ac239b48336f8b",Article,Final,"",Scopus,2-s2.0-84906257575
"Fan, J., Zhao, D., Wu, Y., Wei, J.","55133716000; 56431710200; 55824226100; 32668080800","Carbon pricing and electricity market reforms in China",2014,"Clean Technologies and Environmental Policy",16,"5",,921,933,,25,10.1007/s10098-013-0691-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905687803&partnerID=40&md5=151d8b0d29cd278bc46c80498d2d3581",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84905687803
"Bertrand, V., Dequiedt, B., Le Cadre, E.","55595832000; 56254481500; 52264170900","Biomass for electricity in the EU-27: Potential demand, CO2 abatements and breakeven prices for co-firing",2014,"Energy Policy",73,"",,631,644,,29,10.1016/j.enpol.2014.06.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905388787&partnerID=40&md5=b46381d989f76f31032ae0ec5d8990a9",Article,Final,"",Scopus,2-s2.0-84905388787
"Castagneto-Gissey, G.","56197676300","How competitive are EU electricity markets? An assessment of ETS Phase II",2014,"Energy Policy",73,"",,278,297,,22,10.1016/j.enpol.2014.06.015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905387380&partnerID=40&md5=b978f008f1a3a54d076eb58db6614c41",Article,Final,"",Scopus,2-s2.0-84905387380
"Koch, N., Fuss, S., Grosjean, G., Edenhofer, O.","55425778200; 23972595600; 56254931200; 55868364000","Causes of the EU ETS price drop: Recession, CDM, renewable policies or a bit of everything?-New evidence",2014,"Energy Policy",73,"",,676,685,,210,10.1016/j.enpol.2014.06.024,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905382935&partnerID=40&md5=9e34838a0a0884d4fe103a0373134058",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84905382935
"Mercure, J.-F., Pollitt, H., Chewpreecha, U., Salas, P., Foley, A.M., Holden, P.B., Edwards, N.R.","9744951600; 22954406100; 35203100900; 55345831900; 24329101100; 7006622255; 24490844700","The dynamics of technology diffusion and the impacts of climate policy instruments in the decarbonisation of the global electricity sector",2014,"Energy Policy",73,"",,686,700,,68,10.1016/j.enpol.2014.06.029,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905380069&partnerID=40&md5=e2b357d936ecd97df4a0fb816dd1f241",Article,Final,"All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84905380069
"Chitnis, M., Sorrell, S., Druckman, A., Firth, S.K., Jackson, T.","36542085600; 6603761003; 23034083500; 57196765409; 25926485600","Who rebounds most? Estimating direct and indirect rebound effects for different UK socioeconomic groups",2014,"Ecological Economics",106,"",,12,32,,163,10.1016/j.ecolecon.2014.07.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905237433&partnerID=40&md5=6f3ec97648a94582c5c536852eaf4e36",Article,Final,"All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84905237433
"Akgul, O., Mac Dowell, N., Papageorgiou, L.G., Shah, N.","37113770100; 35775476400; 7003608896; 56846290400","A mixed integer nonlinear programming (MINLP) supply chain optimisation framework for carbon negative electricity generation using biomass to energy with CCS (BECCS) in the UK",2014,"International Journal of Greenhouse Gas Control",28,"",,189,202,,46,10.1016/j.ijggc.2014.06.017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904436211&partnerID=40&md5=a27868ba375db6dd6400be326519bf49",Article,Final,"",Scopus,2-s2.0-84904436211
"Tsai, M.-T., Kuo, Y.-T.","7006348666; 56271992900","Application of radial basis function neural network for carbon price forecasting",2014,"Applied Mechanics and Materials",590,"",,683,687,,8,10.4028/www.scientific.net/AMM.590.683,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904293768&partnerID=40&md5=540a9586f13b1e6ee614157f6246ae3c",Conference Paper,Final,"",Scopus,2-s2.0-84904293768
"Jiang, Y., Koo, W.W.","57193405515; 7006192578","The Short-Term Impact of a Domestic Cap-and-Trade Climate Policy on Local Agriculture: A Policy Simulation with Producer Behavior",2014,"Environmental and Resource Economics",58,"4",,511,537,,3,10.1007/s10640-013-9737-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904190203&partnerID=40&md5=cc6e4fba7b8b91396acf1c6b20a43ced",Article,Final,"",Scopus,2-s2.0-84904190203
"Sartor, O., Pallière, C., Lecourt, S.","56236990000; 25923525900; 56237459100","Benchmark-based allocations in EU ETS Phase 3: An early assessment",2014,"Climate Policy",14,"4",,507,524,,24,10.1080/14693062.2014.872888,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84903448753&partnerID=40&md5=a8b1cb08f1fbab9208879196b6392485",Article,Final,"",Scopus,2-s2.0-84903448753
"Laing, T., Sato, M., Grubb, M., Comberti, C.","35299849200; 55670353100; 7006809226; 55848198700","The effects and side-effects of the EU emissions trading scheme",2014,"Wiley Interdisciplinary Reviews: Climate Change",5,"4",,509,519,,51,10.1002/wcc.283,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84903147800&partnerID=40&md5=c249aedb15d008d0b325df39ad9d280c",Review,Final,"All Open Access, Green",Scopus,2-s2.0-84903147800
"Thompson, B.S., Clubbe, C.P., Primavera, J.H., Curnick, D., Koldewey, H.J.","56108081100; 6505449703; 7003417458; 36552110800; 14819276800","Locally assessing the economic viability of blue carbon: A case study from Panay Island, the Philippines",2014,"Ecosystem Services",8,"",,128,140,,52,10.1016/j.ecoser.2014.03.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902261868&partnerID=40&md5=a8caf454f1264fd28e2e7cd22cf8c02a",Article,Final,"",Scopus,2-s2.0-84902261868
"Guo, D., Hu, Y., Zhang, B.","55649160000; 57223784107; 55649206300","Carbon market regulation mechanism research based on carbon accumulation model with jump diffusion",2014,"Discrete Dynamics in Nature and Society",2014,"", 135818,,,,2,10.1155/2014/135818,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902153290&partnerID=40&md5=9bb85f42118ddef48e3080a2fa153a68",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-84902153290
"Wang, W., Koslowski, F., Nayak, D.R., Smith, P., Saetnan, E., Ju, X., Guo, L., Han, G., de Perthuis, C., Lin, E., Moran, D.","55949763100; 56180903700; 12138985400; 57201748498; 14024760200; 7006676544; 56434885700; 27172263600; 22939915000; 7201721161; 57196944257","Greenhouse gas mitigation in Chinese agriculture: Distinguishing technical and economic potentials",2014,"Global Environmental Change",26,"1",,53,62,,66,10.1016/j.gloenvcha.2014.03.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84901448653&partnerID=40&md5=2f05303a7a7d09c39ae78737536d630a",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84901448653
"Russell-Roy, E.T., Keeton, W.S., Pontius, J.A., Kerchner, C.D.","56177828800; 6602762632; 8593914800; 36126514400","Rehabilitation forestry and carbon market access on high-graded northern hardwood forests",2014,"Canadian Journal of Forest Research",44,"6",,614,627,,18,10.1139/cjfr-2013-0437,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84901355440&partnerID=40&md5=f6cc0cbacdd84ad471a2a1a7ced1ce69",Article,Final,"",Scopus,2-s2.0-84901355440
"Robertson, H.","36551506900","Coal is Europe's elephant in the room",2014,"Petroleum Economist",81,"2",,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84901037145&partnerID=40&md5=f781ca110d55a02d590e9df5b837b6f3",Article,Final,"",Scopus,2-s2.0-84901037145
"Schröder, A.","41562050600","An electricity market model with generation capacity expansion under uncertainty",2014,"Energy Systems",5,"2",,253,267,,10,10.1007/s12667-013-0106-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84901007269&partnerID=40&md5=c1857f5cfae6e16941aab02d14dd1c25",Article,Final,"",Scopus,2-s2.0-84901007269
"Wettestad, J.","6602176984","Rescuing EU Emissions Trading: Mission Impossible?",2014,"Global Environmental Politics",14,"2",,64,81,,24,10.1162/GLEP_a_00229,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84900868309&partnerID=40&md5=82721ea6db77b738bf5e11f5aa3825d2",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84900868309
"Deane, F.J.","55372514100","Emissions trading and the GATS financial services provisions: A case study of the Australian carbon pricing mechanism",2014,"Journal of International Trade Law and Policy",13,"1",,44,66,,,10.1108/JITLP-06-2013-0017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84900428564&partnerID=40&md5=1b5636295acaba15f2cba895bee4b412",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84900428564
"Chen, X., Huang, H., Khanna, M., Önal, H.","55100703900; 55897108400; 7006441259; 6701483350","Alternative transportation fuel standards: Welfare effects and climate benefits",2014,"Journal of Environmental Economics and Management",67,"3",,241,257,,61,10.1016/j.jeem.2013.09.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899980032&partnerID=40&md5=f45da1418175c670489ac17037ad8681",Article,Final,"",Scopus,2-s2.0-84899980032
"Hammoudeh, S., Nguyen, D.K., Sousa, R.M.","6602687914; 25633212500; 35270013700","Energy prices and CO2 emission allowance prices: A quantile regression approach",2014,"Energy Policy",70,"",,201,206,,102,10.1016/j.enpol.2014.03.026,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899916284&partnerID=40&md5=fe8797d509d40bd170ce06b77e06e14f",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84899916284
"Kennedy, C.A., Ibrahim, N., Hoornweg, D.","7402164677; 55101487700; 6506170069","Low-carbon infrastructure strategies for cities",2014,"Nature Climate Change",4,"5",,343,346,,106,10.1038/nclimate2160,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899503019&partnerID=40&md5=6f32dcdd6f942e8d8dc32b2dbf8bb82d",Article,Final,"",Scopus,2-s2.0-84899503019
"Gibson, C.A., Meybodi, M.A., Behnia, M.","55892290900; 23978664800; 55832863300","Investigation of a gas turbine CHP system under the carbon price in Australia considering natural gas and biogas fuels",2014,"Applied Thermal Engineering",68,"1-2",,26,35,,15,10.1016/j.applthermaleng.2014.04.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899427243&partnerID=40&md5=d375d66aee9f00772b5d42e194032613",Article,Final,"",Scopus,2-s2.0-84899427243
"Jenkins, J.D.","56048270700","Political economy constraints on carbon pricing policies: What are the implications for economic efficiency, environmental efficacy, and climate policy design?",2014,"Energy Policy",69,"",,467,477,,117,10.1016/j.enpol.2014.02.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899084642&partnerID=40&md5=b9c8f490a95f4b6f95c548e8899d4d2d",Article,Final,"",Scopus,2-s2.0-84899084642
"Barradale, M.J.","36467864500","Investment under uncertain climate policy: A practitioners' perspective on carbon risk",2014,"Energy Policy",69,"",,520,535,,9,10.1016/j.enpol.2014.03.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899083727&partnerID=40&md5=748eed40ec6f9df2af8200cdfddea3d9",Article,Final,"",Scopus,2-s2.0-84899083727
"Clarke, L.E., Fawcett, A.A., Weyant, J.P., McFarland, J., Chaturvedi, V., Zhou, Y.","14626095800; 24780340100; 7003413782; 7103027395; 55228744500; 7405365321","Technology and U.S. Emissions reductions goals: Results of the EMF 24 modeling exercise",2014,"Energy Journal",35,"SPEC. ISSUE 1",,9,31,,39,10.5547/01956574.35.SI1.2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84898549638&partnerID=40&md5=c405c6f770ca13b409062f938f7166ec",Article,Final,"",Scopus,2-s2.0-84898549638
"Fawcett, A.A., Clarke, L.E., Rausch, S., Weyant, J.P.","24780340100; 14626095800; 36097451100; 7003413782","Overview of EMF 24 Policy Scenarios",2014,"Energy Journal",35,"SPEC. ISSUE 1",,33,60,,19,10.5547/01956574.35.SI1.3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84898548163&partnerID=40&md5=047a98fc83ed5fb8012e760c62036145",Article,Final,"",Scopus,2-s2.0-84898548163
"Yamamoto, H., Sugiyama, M., Tsutsui, J.","8987191900; 34979145900; 7005849273","Role of end-use technologies in long-term GHG reduction scenarios developed with the BET model",2014,"Climatic Change",123,"3-4",,583,596,,9,10.1007/s10584-013-0938-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84898543327&partnerID=40&md5=e0613a82d34d7c9384cc88bcdd5929cc",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84898543327
"Griffin, B., Buisson, P., Criqui, P., Mima, S.","57196859438; 55915911300; 6603812889; 35122785800","White Knights: Will wind and solar come to the rescue of a looming capacity gap from nuclear phase-out or slow CCS start-up?",2014,"Climatic Change",123,"3-4",,623,635,,12,10.1007/s10584-013-0963-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84898436293&partnerID=40&md5=c6633e24e9f449c3f1a01dbe804a6fd0",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84898436293
"Klein, D., Luderer, G., Kriegler, E., Strefler, J., Bauer, N., Leimbach, M., Popp, A., Dietrich, J.P., Humpenöder, F., Lotze-Campen, H., Edenhofer, O.","57198943821; 15069126500; 55881072300; 25224790600; 23466205000; 6602732810; 35732066600; 57190234803; 55761580300; 14321817400; 55868364000","The value of bioenergy in low stabilization scenarios: An assessment using REMIND-MAgPIE",2014,"Climatic Change",123,"3-4",,705,718,,74,10.1007/s10584-013-0940-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84898434603&partnerID=40&md5=b10d37c378ba474e8a63440cc3f85bc2",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84898434603
"Chevallier, J., Sévi, B.","35316737800; 17435745700","On the Stochastic Properties of Carbon Futures Prices",2014,"Environmental and Resource Economics",58,"1",,127,153,,16,10.1007/s10640-013-9695-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84897959917&partnerID=40&md5=e112c5342a3b37fb750c91c1944f75b3",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84897959917
"Nogueira, L.P.P., Frossard Pereira de Lucena, A., Rathmann, R., Rua Rodriguez Rochedo, P., Szklo, A., Schaeffer, R.","55313191600; 55313517300; 34977376700; 54892041700; 6603803125; 57204785123","Will thermal power plants with CCS play a role in Brazil's future electric power generation?",2014,"International Journal of Greenhouse Gas Control",24,"",,115,123,,47,10.1016/j.ijggc.2014.03.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84897035205&partnerID=40&md5=6c77c5363043eb34d6617ca80077997e",Article,Final,"",Scopus,2-s2.0-84897035205
